seed,layer,epsilon,cc,tag,mode,K,N,component,label,label_is_parse_error,mean_abs_score,winner_freq,mean_share,evr
0,1,2.0,ambig,noflip,rejected,10,200,4,MANUAL,False,0.10121580958366394,0.03999999910593033,0.08644775301218033,0.036879103630781174
0,1,2.0,ambig,noflip,rejected,10,200,5,MANUAL,False,0.09094000607728958,0.0,0.0733509436249733,0.03068230301141739
0,1,2.0,ambig,noflip,rejected,10,200,7,MANUAL,False,0.08450385928153992,0.019999999552965164,0.07069358974695206,0.02542134001851082
0,1,2.0,ambig,noflip,rejected,10,200,6,MANUAL,False,0.08025866746902466,0.014999999664723873,0.06518498063087463,0.027969595044851303
0,1,2.0,ambig,noflip,rejected,10,200,9,MANUAL,False,0.07761188596487045,0.009999999776482582,0.06763745099306107,0.020057445392012596
0,1,2.0,ambig,noflip,rejected,10,200,8,MANUAL,False,0.059810131788253784,0.02500000037252903,0.049034301191568375,0.021345749497413635
0,1,2.0,disambig,flip,chosen,10,200,0,MANUAL,False,0.5166475772857666,0.7900000214576721,0.2884749472141266,0.29416361451148987
0,1,2.0,disambig,flip,chosen,10,200,1,MANUAL,False,0.19944608211517334,0.07000000029802322,0.10739707946777344,0.06787438690662384
0,1,2.0,disambig,flip,chosen,10,200,2,MANUAL,False,0.17984642088413239,0.06499999761581421,0.09691383689641953,0.05614704638719559
0,1,2.0,disambig,flip,chosen,10,200,3,MANUAL,False,0.17603422701358795,0.03999999910593033,0.09733566641807556,0.04740153253078461
0,1,2.0,disambig,flip,chosen,10,200,4,MANUAL,False,0.1535058468580246,0.019999999552965164,0.08549974113702774,0.03618566319346428
0,1,2.0,disambig,flip,chosen,10,200,5,MANUAL,False,0.14098815619945526,0.009999999776482582,0.07685782015323639,0.03044629469513893
0,1,2.0,disambig,flip,chosen,10,200,6,MANUAL,False,0.12283700704574585,0.0,0.06797263771295547,0.02331564389169216
0,1,2.0,disambig,flip,chosen,10,200,7,MANUAL,False,0.11396884173154831,0.0,0.06202434375882149,0.02173134684562683
0,1,2.0,disambig,flip,chosen,10,200,8,MANUAL,False,0.11164674907922745,0.0,0.06017594784498215,0.019970817491412163
0,1,2.0,disambig,flip,chosen,10,200,9,MANUAL,False,0.10414117574691772,0.004999999888241291,0.05734796077013016,0.018523795530200005
0,1,2.0,disambig,flip,rejected,10,200,0,MANUAL,False,0.5027888417243958,0.824999988079071,0.323283314704895,0.34480056166648865
0,1,2.0,disambig,flip,rejected,10,200,1,MANUAL,False,0.20759549736976624,0.07999999821186066,0.13533064723014832,0.08343568444252014
0,1,2.0,disambig,flip,rejected,10,200,2,MANUAL,False,0.18329043686389923,0.04500000178813934,0.11573037505149841,0.06515710800886154
0,1,2.0,disambig,flip,rejected,10,200,4,MANUAL,False,0.12179630249738693,0.0,0.07278063893318176,0.03273544833064079
0,1,2.0,disambig,flip,rejected,10,200,5,MANUAL,False,0.1141010969877243,0.009999999776482582,0.07044250518083572,0.027187984436750412
0,1,2.0,disambig,flip,rejected,10,200,3,MANUAL,False,0.11035871505737305,0.03500000014901161,0.06267888844013214,0.03446666896343231
0,1,2.0,disambig,flip,rejected,10,200,6,MANUAL,False,0.10187629610300064,0.004999999888241291,0.06307688355445862,0.021744422614574432
0,1,2.0,disambig,flip,rejected,10,200,7,MANUAL,False,0.09239055961370468,0.0,0.05555245280265808,0.01840071566402912
0,1,2.0,disambig,flip,rejected,10,200,9,MANUAL,False,0.08565842360258102,0.0,0.05220800265669823,0.015019983984529972
0,1,2.0,disambig,flip,rejected,10,200,8,MANUAL,False,0.08198114484548569,0.0,0.048916302621364594,0.015455367974936962
0,1,2.0,disambig,noflip,chosen,10,200,0,MANUAL,False,0.5555412173271179,0.8349999785423279,0.31621450185775757,0.3469611406326294
0,1,2.0,disambig,noflip,chosen,10,200,1,MANUAL,False,0.18946219980716705,0.02500000037252903,0.10058128088712692,0.05700740963220596
0,1,2.0,disambig,noflip,chosen,10,200,2,MANUAL,False,0.17571161687374115,0.029999999329447746,0.0929780900478363,0.05166621506214142
0,1,2.0,disambig,noflip,chosen,10,200,3,MANUAL,False,0.16708290576934814,0.029999999329447746,0.09182361513376236,0.042428355664014816
0,1,2.0,disambig,noflip,chosen,10,200,4,MANUAL,False,0.14273399114608765,0.02500000037252903,0.07849538326263428,0.03247702866792679
0,1,2.0,disambig,noflip,chosen,10,200,5,MANUAL,False,0.1358441710472107,0.009999999776482582,0.07513546198606491,0.028071384876966476
0,1,2.0,disambig,noflip,chosen,10,200,6,MANUAL,False,0.12545308470726013,0.004999999888241291,0.06909271329641342,0.024000251665711403
0,1,2.0,disambig,noflip,chosen,10,200,7,MANUAL,False,0.11188104003667831,0.019999999552965164,0.06190909817814827,0.020597632974386215
0,1,2.0,disambig,noflip,chosen,10,200,8,MANUAL,False,0.11036527901887894,0.014999999664723873,0.06028815731406212,0.019464870914816856
0,1,2.0,disambig,noflip,chosen,10,200,9,MANUAL,False,0.09667852520942688,0.004999999888241291,0.053481701761484146,0.015517004765570164
0,1,2.0,disambig,noflip,rejected,10,200,0,MANUAL,False,0.5690706372261047,0.8949999809265137,0.3407272398471832,0.3987938463687897
0,1,2.0,disambig,noflip,rejected,10,200,1,MANUAL,False,0.21866397559642792,0.05000000074505806,0.1287248581647873,0.09250136464834213
0,1,2.0,disambig,noflip,rejected,10,200,2,MANUAL,False,0.15823489427566528,0.029999999329447746,0.09632797539234161,0.04312935844063759
0,1,2.0,disambig,noflip,rejected,10,200,3,MANUAL,False,0.13650411367416382,0.004999999888241291,0.07913858443498611,0.03565924987196922
0,1,2.0,disambig,noflip,rejected,10,200,4,MANUAL,False,0.12031080573797226,0.0,0.06941099464893341,0.030194981023669243
0,1,2.0,disambig,noflip,rejected,10,200,5,MANUAL,False,0.11473540961742401,0.0,0.06810738891363144,0.02336559072136879
0,1,2.0,disambig,noflip,rejected,10,200,6,MANUAL,False,0.10141192376613617,0.004999999888241291,0.06071678549051285,0.019178370013833046
0,1,2.0,disambig,noflip,rejected,10,200,7,MANUAL,False,0.09214476495981216,0.009999999776482582,0.05494797229766846,0.015347179025411606
0,1,2.0,disambig,noflip,rejected,10,200,8,MANUAL,False,0.08576898276805878,0.004999999888241291,0.05097011476755142,0.014594566076993942
0,1,2.0,disambig,noflip,rejected,10,200,9,MANUAL,False,0.08328299224376678,0.0,0.050928086042404175,0.012338562868535519
0,1,2.8,ambig,flip,chosen,10,200,0,MANUAL,False,0.36915987730026245,0.3700000047683716,0.23156824707984924,0.26379653811454773
0,1,2.8,ambig,flip,chosen,10,200,1,MANUAL,False,0.24178259074687958,0.3050000071525574,0.1581292599439621,0.12968941032886505
0,1,2.8,ambig,flip,chosen,10,200,2,MANUAL,False,0.17637504637241364,0.125,0.11269667744636536,0.06867053359746933
0,1,2.8,ambig,flip,chosen,10,200,3,MANUAL,False,0.16218623518943787,0.10999999940395355,0.10561227053403854,0.05751007795333862
0,1,2.8,ambig,flip,chosen,10,200,4,MANUAL,False,0.12549515068531036,0.029999999329447746,0.0803104043006897,0.037185776978731155
0,1,2.8,ambig,flip,chosen,10,200,5,MANUAL,False,0.11072142422199249,0.03999999910593033,0.07375973463058472,0.026671836152672768
0,1,2.8,ambig,flip,chosen,10,200,6,MANUAL,False,0.10042661428451538,0.009999999776482582,0.06500895321369171,0.023584000766277313
0,1,2.8,ambig,flip,chosen,10,200,8,MANUAL,False,0.09685304015874863,0.0,0.06379932165145874,0.01843198947608471
0,1,2.8,ambig,flip,chosen,10,200,7,MANUAL,False,0.0894351452589035,0.004999999888241291,0.05561423301696777,0.02034527249634266
0,1,2.8,ambig,flip,chosen,10,200,9,MANUAL,False,0.08258512616157532,0.004999999888241291,0.05350092053413391,0.015924615785479546
0,1,2.8,ambig,flip,rejected,10,200,0,MANUAL,False,0.3412081003189087,0.625,0.27602002024650574,0.30097270011901855
0,1,2.8,ambig,flip,rejected,10,200,2,MANUAL,False,0.16656379401683807,0.17000000178813934,0.14191648364067078,0.07675760984420776
0,1,2.8,ambig,flip,rejected,10,200,1,MANUAL,False,0.14385417103767395,0.11500000208616257,0.11861902475357056,0.08071896433830261
0,1,2.8,ambig,flip,rejected,10,200,3,MANUAL,False,0.10711158066987991,0.009999999776482582,0.07724021375179291,0.04729410260915756
0,1,2.8,ambig,flip,rejected,10,200,4,MANUAL,False,0.10013794898986816,0.03999999910593033,0.08252666145563126,0.033206839114427567
0,1,2.8,ambig,flip,rejected,10,200,5,MANUAL,False,0.0884469673037529,0.009999999776482582,0.06936424225568771,0.027830909937620163
0,1,2.8,ambig,flip,rejected,10,200,7,MANUAL,False,0.0802178755402565,0.004999999888241291,0.06760217994451523,0.0208839513361454
0,1,2.8,ambig,flip,rejected,10,200,6,MANUAL,False,0.07979881018400192,0.019999999552965164,0.06309938430786133,0.02333776094019413
0,1,2.8,ambig,flip,rejected,10,200,9,MANUAL,False,0.06967607140541077,0.0,0.05325068533420563,0.017288003116846085
0,1,2.8,ambig,flip,rejected,10,200,8,MANUAL,False,0.06625141948461533,0.004999999888241291,0.05036110058426857,0.01851559802889824
0,1,2.8,ambig,noflip,chosen,10,200,0,MANUAL,False,0.3799833655357361,0.41499999165534973,0.24353809654712677,0.29087162017822266
0,1,2.8,ambig,noflip,chosen,10,200,1,MANUAL,False,0.1853928118944168,0.1850000023841858,0.12630099058151245,0.08124782145023346
0,1,2.8,ambig,noflip,chosen,10,200,2,MANUAL,False,0.17358288168907166,0.16500000655651093,0.11052321642637253,0.07697533071041107
0,1,2.8,ambig,noflip,chosen,10,200,3,MANUAL,False,0.15808787941932678,0.125,0.10704996436834335,0.056508585810661316
0,1,2.8,ambig,noflip,chosen,10,200,4,MANUAL,False,0.13202542066574097,0.06499999761581421,0.08950261771678925,0.03805067390203476
0,1,2.8,ambig,noflip,chosen,10,200,5,MANUAL,False,0.11583460122346878,0.019999999552965164,0.0748109519481659,0.03168738633394241
0,1,2.8,ambig,noflip,chosen,10,200,6,MANUAL,False,0.10545467585325241,0.004999999888241291,0.06831902265548706,0.02482917718589306
0,1,2.8,ambig,noflip,chosen,10,200,7,MANUAL,False,0.09665253013372421,0.019999999552965164,0.06495536118745804,0.020496882498264313
0,1,2.8,ambig,noflip,chosen,10,200,8,MANUAL,False,0.09015348553657532,0.0,0.062027689069509506,0.018721550703048706
0,1,2.8,ambig,noflip,chosen,10,200,9,MANUAL,False,0.0796462893486023,0.0,0.05297212675213814,0.014514085836708546
0,1,2.8,ambig,noflip,rejected,10,200,0,MANUAL,False,0.31147265434265137,0.6150000095367432,0.25900769233703613,0.27599602937698364
0,1,2.8,ambig,noflip,rejected,10,200,1,MANUAL,False,0.14044828712940216,0.14000000059604645,0.1241263896226883,0.08197100460529327
0,1,2.8,ambig,noflip,rejected,10,200,2,MANUAL,False,0.13023068010807037,0.11500000208616257,0.11276736855506897,0.054591093212366104
0,1,2.8,ambig,noflip,rejected,10,200,3,MANUAL,False,0.11308427900075912,0.019999999552965164,0.09174954146146774,0.047567225992679596
0,1,2.8,ambig,noflip,rejected,10,200,4,MANUAL,False,0.10121580958366394,0.03999999910593033,0.08644775301218033,0.036879103630781174
0,1,2.8,ambig,noflip,rejected,10,200,5,MANUAL,False,0.09094000607728958,0.0,0.0733509436249733,0.03068230301141739
0,1,2.8,ambig,noflip,rejected,10,200,7,MANUAL,False,0.08450385928153992,0.019999999552965164,0.07069358974695206,0.02542134001851082
0,1,2.8,ambig,noflip,rejected,10,200,6,MANUAL,False,0.08025866746902466,0.014999999664723873,0.06518498063087463,0.027969595044851303
0,1,2.8,ambig,noflip,rejected,10,200,9,MANUAL,False,0.07761188596487045,0.009999999776482582,0.06763745099306107,0.020057445392012596
0,1,2.8,ambig,noflip,rejected,10,200,8,MANUAL,False,0.059810131788253784,0.02500000037252903,0.049034301191568375,0.021345749497413635
0,1,2.8,disambig,flip,chosen,10,200,0,MANUAL,False,0.5190894603729248,0.7850000262260437,0.289576917886734,0.29570192098617554
0,1,2.8,disambig,flip,chosen,10,200,1,MANUAL,False,0.20011337101459503,0.07000000029802322,0.10752438753843307,0.06793861091136932
0,1,2.8,disambig,flip,chosen,10,200,2,MANUAL,False,0.1808987855911255,0.06499999761581421,0.0973934531211853,0.05613851547241211
0,1,2.8,disambig,flip,chosen,10,200,3,MANUAL,False,0.17577236890792847,0.03999999910593033,0.09705370664596558,0.04703948646783829
0,1,2.8,disambig,flip,chosen,10,200,4,MANUAL,False,0.1535833775997162,0.019999999552965164,0.08556188642978668,0.0361861027777195
0,1,2.8,disambig,flip,chosen,10,200,5,MANUAL,False,0.14056387543678284,0.009999999776482582,0.07658758759498596,0.03016778454184532
0,1,2.8,disambig,flip,chosen,10,200,6,MANUAL,False,0.12211956083774567,0.004999999888241291,0.06742019206285477,0.023362142965197563
0,1,2.8,disambig,flip,chosen,10,200,7,MANUAL,False,0.11306411772966385,0.0,0.061816368252038956,0.021736763417720795
0,1,2.8,disambig,flip,chosen,10,200,8,MANUAL,False,0.11131328344345093,0.0,0.05986407399177551,0.019786542281508446
0,1,2.8,disambig,flip,chosen,10,200,9,MANUAL,False,0.10358040034770966,0.004999999888241291,0.057201486080884933,0.018375014886260033
0,1,2.8,disambig,flip,rejected,10,200,0,MANUAL,False,0.5066535472869873,0.8199999928474426,0.324325293302536,0.34744924306869507
0,1,2.8,disambig,flip,rejected,10,200,1,MANUAL,False,0.20759479701519012,0.07000000029802322,0.13485731184482574,0.08265307545661926
0,1,2.8,disambig,flip,rejected,10,200,2,MANUAL,False,0.1841399371623993,0.05000000074505806,0.11540522426366806,0.06517252326011658
0,1,2.8,disambig,flip,rejected,10,200,4,MANUAL,False,0.12226773053407669,0.009999999776482582,0.0712936744093895,0.03329549357295036
0,1,2.8,disambig,flip,rejected,10,200,5,MANUAL,False,0.11529243737459183,0.014999999664723873,0.07118204236030579,0.027083363384008408
0,1,2.8,disambig,flip,rejected,10,200,3,MANUAL,False,0.11248224228620529,0.029999999329447746,0.0649181455373764,0.034325968474149704
0,1,2.8,disambig,flip,rejected,10,200,6,MANUAL,False,0.10152135044336319,0.004999999888241291,0.06250517815351486,0.021678397431969643
0,1,2.8,disambig,flip,rejected,10,200,7,MANUAL,False,0.09161986410617828,0.0,0.054765090346336365,0.01812742091715336
0,1,2.8,disambig,flip,rejected,10,200,9,MANUAL,False,0.08583810925483704,0.0,0.0518440343439579,0.014969848096370697
0,1,2.8,disambig,flip,rejected,10,200,8,MANUAL,False,0.08238301426172256,0.0,0.04890400543808937,0.015331663191318512
0,1,2.8,disambig,noflip,chosen,10,200,0,MANUAL,False,0.5551607012748718,0.8349999785423279,0.31655147671699524,0.34734466671943665
0,1,2.8,disambig,noflip,chosen,10,200,1,MANUAL,False,0.1884675770998001,0.019999999552965164,0.10020003467798233,0.05680707469582558
0,1,2.8,disambig,noflip,chosen,10,200,2,MANUAL,False,0.17538318037986755,0.02500000037252903,0.09291113168001175,0.05155197158455849
0,1,2.8,disambig,noflip,chosen,10,200,3,MANUAL,False,0.1665946990251541,0.029999999329447746,0.09170688688755035,0.04221165180206299
0,1,2.8,disambig,noflip,chosen,10,200,4,MANUAL,False,0.14278513193130493,0.03500000014901161,0.07859648019075394,0.03261110931634903
0,1,2.8,disambig,noflip,chosen,10,200,5,MANUAL,False,0.13518810272216797,0.009999999776482582,0.07488980144262314,0.02810034714639187
0,1,2.8,disambig,noflip,chosen,10,200,6,MANUAL,False,0.12543262541294098,0.004999999888241291,0.06927463412284851,0.02389569766819477
0,1,2.8,disambig,noflip,chosen,10,200,7,MANUAL,False,0.11248394101858139,0.019999999552965164,0.0623277947306633,0.020702220499515533
0,1,2.8,disambig,noflip,chosen,10,200,8,MANUAL,False,0.1100449338555336,0.014999999664723873,0.06031012535095215,0.019385477527976036
0,1,2.8,disambig,noflip,chosen,10,200,9,MANUAL,False,0.09632726013660431,0.004999999888241291,0.0532316192984581,0.01559048518538475
0,1,2.8,disambig,noflip,rejected,10,200,0,MANUAL,False,0.568125307559967,0.8949999809265137,0.3406381607055664,0.39835748076438904
0,1,2.8,disambig,noflip,rejected,10,200,1,MANUAL,False,0.2182946801185608,0.054999999701976776,0.1281963586807251,0.09275199472904205
0,1,2.8,disambig,noflip,rejected,10,200,2,MANUAL,False,0.1580491065979004,0.029999999329447746,0.0961352288722992,0.043106961995363235
0,1,2.8,disambig,noflip,rejected,10,200,3,MANUAL,False,0.1374405324459076,0.004999999888241291,0.07994522154331207,0.03561030328273773
0,1,2.8,disambig,noflip,rejected,10,200,4,MANUAL,False,0.11900144815444946,0.0,0.06876377016305923,0.03004954755306244
0,1,2.8,disambig,noflip,rejected,10,200,5,MANUAL,False,0.11390012502670288,0.0,0.06765729933977127,0.023241324350237846
0,1,2.8,disambig,noflip,rejected,10,200,6,MANUAL,False,0.10152793675661087,0.0,0.06067238748073578,0.01908915489912033
0,1,2.8,disambig,noflip,rejected,10,200,7,MANUAL,False,0.09183584898710251,0.009999999776482582,0.054765887558460236,0.015323513187468052
0,1,2.8,disambig,noflip,rejected,10,200,8,MANUAL,False,0.08664563298225403,0.004999999888241291,0.05165526270866394,0.014800033532083035
0,1,2.8,disambig,noflip,rejected,10,200,9,MANUAL,False,0.08417519927024841,0.0,0.05157041177153587,0.012421023100614548
0,21,1.0,ambig,flip,chosen,10,200,0,MANUAL,False,0.1273026168346405,0.35499998927116394,0.2233283370733261,0.18035931885242462
0,21,1.0,ambig,flip,chosen,10,200,1,MANUAL,False,0.08963752537965775,0.3050000071525574,0.1574133336544037,0.09386956691741943
0,21,1.0,ambig,flip,chosen,10,200,2,MANUAL,False,0.057361818850040436,0.125,0.10155721753835678,0.042585235089063644
0,21,1.0,ambig,flip,chosen,10,200,3,MANUAL,False,0.05478907749056816,0.09000000357627869,0.10072518140077591,0.03516680747270584
0,21,1.0,ambig,flip,chosen,10,200,4,MANUAL,False,0.04775257036089897,0.05999999865889549,0.0867229625582695,0.02848999574780464
0,21,1.0,ambig,flip,chosen,10,200,5,MANUAL,False,0.04322366416454315,0.03500000014901161,0.0760340690612793,0.023141859099268913
0,21,1.0,ambig,flip,chosen,10,200,6,MANUAL,False,0.040856003761291504,0.0,0.07447142899036407,0.019920550286769867
0,21,1.0,ambig,flip,chosen,10,200,7,MANUAL,False,0.03575249761343002,0.014999999664723873,0.0631098598241806,0.01619238592684269
0,21,1.0,ambig,flip,chosen,10,200,9,MANUAL,False,0.03378978371620178,0.014999999664723873,0.059788379818201065,0.01426284946501255
0,21,1.0,ambig,flip,chosen,10,200,8,MANUAL,False,0.03288812190294266,0.0,0.056849218904972076,0.014453085139393806
0,21,1.0,ambig,flip,rejected,10,200,0,MANUAL,False,0.12224524468183517,0.4749999940395355,0.22094959020614624,0.1634046733379364
0,21,1.0,ambig,flip,rejected,10,200,1,MANUAL,False,0.07887187600135803,0.125,0.14011575281620026,0.10103511810302734
0,21,1.0,ambig,flip,rejected,10,200,2,MANUAL,False,0.05556854233145714,0.08500000089406967,0.105569027364254,0.039247818291187286
0,21,1.0,ambig,flip,rejected,10,200,3,MANUAL,False,0.04752291738986969,0.10000000149011612,0.09402792155742645,0.028776666149497032
0,21,1.0,ambig,flip,rejected,10,200,4,MANUAL,False,0.043372079730033875,0.06499999761581421,0.0818902850151062,0.025781458243727684
0,21,1.0,ambig,flip,rejected,10,200,6,MANUAL,False,0.041681356728076935,0.03500000014901161,0.08070677518844604,0.02088681235909462
0,21,1.0,ambig,flip,rejected,10,200,5,MANUAL,False,0.03918834775686264,0.05000000074505806,0.0745530053973198,0.021180685609579086
0,21,1.0,ambig,flip,rejected,10,200,7,MANUAL,False,0.036273203790187836,0.02500000037252903,0.06812027841806412,0.017532769590616226
0,21,1.0,ambig,flip,rejected,10,200,8,MANUAL,False,0.03626088798046112,0.019999999552965164,0.06721185892820358,0.017461979761719704
0,21,1.0,ambig,flip,rejected,10,200,9,MANUAL,False,0.034434620290994644,0.019999999552965164,0.0668555274605751,0.015354806557297707
0,21,1.0,ambig,noflip,chosen,10,200,0,MANUAL,False,0.4593949019908905,0.7450000047683716,0.4013786315917969,0.4925883710384369
0,21,1.0,ambig,noflip,chosen,10,200,2,MANUAL,False,0.16547861695289612,0.2199999988079071,0.19236555695533752,0.0650770291686058
0,21,1.0,ambig,noflip,chosen,10,200,1,MANUAL,False,0.15303362905979156,0.03500000014901161,0.10117019712924957,0.11356339603662491
0,21,1.0,ambig,noflip,chosen,10,200,3,MANUAL,False,0.07834276556968689,0.0,0.05650730058550835,0.02760850451886654
0,21,1.0,ambig,noflip,chosen,10,200,4,MANUAL,False,0.07279003411531448,0.0,0.05403503403067589,0.02354222908616066
0,21,1.0,ambig,noflip,chosen,10,200,7,MANUAL,False,0.05281887948513031,0.0,0.04396670311689377,0.010149228386580944
0,21,1.0,ambig,noflip,chosen,10,200,6,MANUAL,False,0.05225710943341255,0.0,0.03812694177031517,0.012228202074766159
0,21,1.0,ambig,noflip,chosen,10,200,8,MANUAL,False,0.0517018586397171,0.0,0.0452900305390358,0.009016182273626328
0,21,1.0,ambig,noflip,chosen,10,200,5,MANUAL,False,0.04440419748425484,0.0,0.030882902443408966,0.013299782760441303
0,21,1.0,ambig,noflip,chosen,10,200,9,MANUAL,False,0.04404833912849426,0.0,0.03627672791481018,0.008169282227754593
0,21,1.0,ambig,noflip,rejected,10,200,0,MANUAL,False,0.40779370069503784,0.8399999737739563,0.3883214592933655,0.4535559117794037
0,21,1.0,ambig,noflip,rejected,10,200,1,MANUAL,False,0.16393887996673584,0.04500000178813934,0.12970928847789764,0.12790809571743011
0,21,1.0,ambig,noflip,rejected,10,200,2,MANUAL,False,0.10466838628053665,0.11500000208616257,0.1250057816505432,0.04657639190554619
0,21,1.0,ambig,noflip,rejected,10,200,3,MANUAL,False,0.07187038660049438,0.0,0.049679145216941833,0.03097677417099476
0,21,1.0,ambig,noflip,rejected,10,200,4,MANUAL,False,0.07010480761528015,0.0,0.05525955185294151,0.024498790502548218
0,21,1.0,ambig,noflip,rejected,10,200,8,MANUAL,False,0.06218983232975006,0.0,0.06554136425256729,0.011805394664406776
0,21,1.0,ambig,noflip,rejected,10,200,7,MANUAL,False,0.05686194822192192,0.0,0.04888862743973732,0.01275390200316906
0,21,1.0,ambig,noflip,rejected,10,200,6,MANUAL,False,0.05645082890987396,0.0,0.047561243176460266,0.014321818947792053
0,21,1.0,ambig,noflip,rejected,10,200,5,MANUAL,False,0.0520201101899147,0.0,0.0427517369389534,0.014967899769544601
0,21,1.0,ambig,noflip,rejected,10,200,9,MANUAL,False,0.05015354976058006,0.0,0.04728177934885025,0.010340445674955845
0,21,1.0,disambig,flip,chosen,10,200,0,MANUAL,False,0.11574894189834595,0.4399999976158142,0.20061077177524567,0.17096221446990967
0,21,1.0,disambig,flip,chosen,10,200,1,MANUAL,False,0.10294961929321289,0.36000001430511475,0.18852302432060242,0.12744377553462982
0,21,1.0,disambig,flip,chosen,10,200,2,MANUAL,False,0.04881713539361954,0.054999999701976776,0.08781030774116516,0.029927968978881836
0,21,1.0,disambig,flip,chosen,10,200,3,MANUAL,False,0.04786861315369606,0.029999999329447746,0.08974983543157578,0.026251187548041344
0,21,1.0,disambig,flip,chosen,10,200,4,MANUAL,False,0.046275652945041656,0.02500000037252903,0.08417554944753647,0.024232234805822372
0,21,1.0,disambig,flip,chosen,10,200,5,MANUAL,False,0.042460907250642776,0.04500000178813934,0.07966013252735138,0.021742600947618484
0,21,1.0,disambig,flip,chosen,10,200,6,MANUAL,False,0.03897221013903618,0.019999999552965164,0.07209482789039612,0.01986490935087204
0,21,1.0,disambig,flip,chosen,10,200,7,MANUAL,False,0.03772198036313057,0.009999999776482582,0.06900249421596527,0.017688103020191193
0,21,1.0,disambig,flip,chosen,10,200,9,MANUAL,False,0.03455318883061409,0.004999999888241291,0.06415962427854538,0.014213239774107933
0,21,1.0,disambig,flip,chosen,10,200,8,MANUAL,False,0.034046150743961334,0.009999999776482582,0.06421347707509995,0.014750055968761444
0,21,1.0,disambig,flip,rejected,10,200,0,MANUAL,False,0.10859154909849167,0.32499998807907104,0.18995122611522675,0.15916377305984497
0,21,1.0,disambig,flip,rejected,10,200,1,MANUAL,False,0.09677932411432266,0.28999999165534973,0.17809545993804932,0.11313235759735107
0,21,1.0,disambig,flip,rejected,10,200,2,MANUAL,False,0.05182918161153793,0.09000000357627869,0.094234898686409,0.036472856998443604
0,21,1.0,disambig,flip,rejected,10,200,4,MANUAL,False,0.04786049947142601,0.03500000014901161,0.0914812684059143,0.027249567210674286
0,21,1.0,disambig,flip,rejected,10,200,3,MANUAL,False,0.04732495918869972,0.09000000357627869,0.09058542549610138,0.028194155544042587
0,21,1.0,disambig,flip,rejected,10,200,5,MANUAL,False,0.042968958616256714,0.09000000357627869,0.08389031141996384,0.02338121086359024
0,21,1.0,disambig,flip,rejected,10,200,6,MANUAL,False,0.040380991995334625,0.029999999329447746,0.07578156143426895,0.021787229925394058
0,21,1.0,disambig,flip,rejected,10,200,7,MANUAL,False,0.0361153744161129,0.019999999552965164,0.0694044679403305,0.01736108958721161
0,21,1.0,disambig,flip,rejected,10,200,8,MANUAL,False,0.03405847027897835,0.019999999552965164,0.06351682543754578,0.014938589185476303
0,21,1.0,disambig,flip,rejected,10,200,9,MANUAL,False,0.03337695449590683,0.009999999776482582,0.06305857002735138,0.014425619505345821
0,21,1.0,disambig,noflip,chosen,10,200,0,MANUAL,False,0.5151872038841248,0.875,0.4076699912548065,0.4059060215950012
0,21,1.0,disambig,noflip,chosen,10,200,1,MANUAL,False,0.20981058478355408,0.09000000357627869,0.1384933441877365,0.13850781321525574
0,21,1.0,disambig,noflip,chosen,10,200,2,MANUAL,False,0.15269452333450317,0.004999999888241291,0.1433054804801941,0.044629354029893875
0,21,1.0,disambig,noflip,chosen,10,200,3,MANUAL,False,0.11127644777297974,0.009999999776482582,0.06947899609804153,0.03659627586603165
0,21,1.0,disambig,noflip,chosen,10,200,4,MANUAL,False,0.09647021442651749,0.004999999888241291,0.05882596597075462,0.030463457107543945
0,21,1.0,disambig,noflip,chosen,10,200,5,MANUAL,False,0.07361461967229843,0.0,0.04678661376237869,0.01801227778196335
0,21,1.0,disambig,noflip,chosen,10,200,6,MANUAL,False,0.058640576899051666,0.004999999888241291,0.034960754215717316,0.014075512066483498
0,21,1.0,disambig,noflip,chosen,10,200,7,MANUAL,False,0.05802420154213905,0.009999999776482582,0.035994257777929306,0.012919941917061806
0,21,1.0,disambig,noflip,chosen,10,200,8,MANUAL,False,0.05365045368671417,0.0,0.032153815031051636,0.011686072684824467
0,21,1.0,disambig,noflip,chosen,10,200,9,MANUAL,False,0.05249498412013054,0.0,0.03233075141906738,0.009505042806267738
0,21,1.0,disambig,noflip,rejected,10,200,0,MANUAL,False,0.5365400314331055,0.8700000047683716,0.42632830142974854,0.43005886673927307
0,21,1.0,disambig,noflip,rejected,10,200,1,MANUAL,False,0.19876804947853088,0.08500000089406967,0.12962204217910767,0.13084085285663605
0,21,1.0,disambig,noflip,rejected,10,200,2,MANUAL,False,0.14433276653289795,0.019999999552965164,0.1331731379032135,0.041296590119600296
0,21,1.0,disambig,noflip,rejected,10,200,3,MANUAL,False,0.11296521127223969,0.014999999664723873,0.0694860890507698,0.0373883917927742
0,21,1.0,disambig,noflip,rejected,10,200,4,MANUAL,False,0.10067367553710938,0.004999999888241291,0.06283426284790039,0.029145823791623116
0,21,1.0,disambig,noflip,rejected,10,200,5,MANUAL,False,0.06804259121417999,0.0,0.04184964299201965,0.015987565740942955
0,21,1.0,disambig,noflip,rejected,10,200,6,MANUAL,False,0.0622820109128952,0.0,0.036413274705410004,0.013659641146659851
0,21,1.0,disambig,noflip,rejected,10,200,7,MANUAL,False,0.05604495108127594,0.004999999888241291,0.03361388295888901,0.012286979705095291
