seed,layer,epsilon,cc,tag,mode,component,label,field,pearson_corr
0,1,1.0,ambig,flip,rejected,9,MANUAL,flipped,0.09663496269953949
0,1,1.0,ambig,noflip,chosen,0,MANUAL,reward_delta,-0.29686004411355593
0,1,1.0,ambig,noflip,chosen,1,MANUAL,reward_delta,-0.04575506744420109
0,1,1.0,ambig,noflip,chosen,2,MANUAL,reward_delta,0.13144126232262512
0,1,1.0,ambig,noflip,chosen,3,MANUAL,reward_delta,-0.34978085585508123
0,1,1.0,ambig,noflip,chosen,4,MANUAL,reward_delta,-0.1410794906655362
0,1,1.0,ambig,noflip,chosen,5,MANUAL,reward_delta,-0.3424827875870779
0,1,1.0,ambig,noflip,chosen,6,MANUAL,reward_delta,0.07558731967984375
0,1,1.0,ambig,noflip,chosen,7,MANUAL,reward_delta,-0.193627298496332
0,1,1.0,ambig,noflip,chosen,8,MANUAL,reward_delta,-0.19975844915543214
0,1,1.0,ambig,noflip,chosen,9,MANUAL,reward_delta,-0.1151655328286405
0,1,1.0,ambig,noflip,chosen,0,MANUAL,clean_margin,-0.1345176913779992
0,1,1.0,ambig,noflip,chosen,1,MANUAL,clean_margin,-0.10704929307384539
0,1,1.0,ambig,noflip,chosen,2,MANUAL,clean_margin,0.02454662665337996
0,1,1.0,ambig,noflip,chosen,3,MANUAL,clean_margin,0.0708930520305217
0,1,1.0,ambig,noflip,chosen,4,MANUAL,clean_margin,-0.29256670631460896
0,1,1.0,ambig,noflip,chosen,5,MANUAL,clean_margin,-0.11769186209080405
0,1,1.0,ambig,noflip,chosen,6,MANUAL,clean_margin,0.2335257010183139
0,1,1.0,ambig,noflip,chosen,7,MANUAL,clean_margin,-0.17611745930684927
0,1,1.0,ambig,noflip,chosen,8,MANUAL,clean_margin,-0.11525487531798914
0,1,1.0,ambig,noflip,chosen,9,MANUAL,clean_margin,0.044802903575161736
0,1,1.0,ambig,noflip,chosen,0,MANUAL,adv_margin,-0.22402642347589424
0,1,1.0,ambig,noflip,chosen,1,MANUAL,adv_margin,-0.1114781721228953
0,1,1.0,ambig,noflip,chosen,2,MANUAL,adv_margin,0.053367333897734744
0,1,1.0,ambig,noflip,chosen,3,MANUAL,adv_margin,0.021740573091106125
0,1,1.0,ambig,noflip,chosen,4,MANUAL,adv_margin,-0.19087102076592433
0,1,1.0,ambig,noflip,chosen,5,MANUAL,adv_margin,-0.2300598042473253
0,1,1.0,ambig,noflip,chosen,6,MANUAL,adv_margin,0.11369630937234014
0,1,1.0,ambig,noflip,chosen,7,MANUAL,adv_margin,-0.2865341778503774
0,1,1.0,ambig,noflip,chosen,8,MANUAL,adv_margin,-0.2166332531262886
0,1,1.0,ambig,noflip,chosen,9,MANUAL,adv_margin,0.06424071483600194
0,1,1.0,ambig,noflip,chosen,0,MANUAL,margin_delta,-0.1951763300921821
0,1,1.0,ambig,noflip,chosen,1,MANUAL,margin_delta,-0.07798098915807865
0,1,1.0,ambig,noflip,chosen,2,MANUAL,margin_delta,0.05007270636920298
0,1,1.0,ambig,noflip,chosen,3,MANUAL,margin_delta,-0.008659471062056072
0,1,1.0,ambig,noflip,chosen,4,MANUAL,margin_delta,-0.08137064323799068
0,1,1.0,ambig,noflip,chosen,5,MANUAL,margin_delta,-0.21019066658026922
0,1,1.0,ambig,noflip,chosen,6,MANUAL,margin_delta,0.02019535836985506
0,1,1.0,ambig,noflip,chosen,7,MANUAL,margin_delta,-0.24769374201785072
0,1,1.0,ambig,noflip,chosen,8,MANUAL,margin_delta,-0.19580895044838517
0,1,1.0,ambig,noflip,chosen,9,MANUAL,margin_delta,0.05299523743384752
0,1,1.0,ambig,noflip,chosen,0,MANUAL,chosen_len_tokens,0.05827048781899319
0,1,1.0,ambig,noflip,chosen,1,MANUAL,chosen_len_tokens,0.08205963951402205
0,1,1.0,ambig,noflip,chosen,2,MANUAL,chosen_len_tokens,0.10601229981301998
0,1,1.0,ambig,noflip,chosen,3,MANUAL,chosen_len_tokens,-0.07841367026421696
0,1,1.0,ambig,noflip,chosen,4,MANUAL,chosen_len_tokens,-0.07822973427483902
0,1,1.0,ambig,noflip,chosen,5,MANUAL,chosen_len_tokens,-0.10884141921396037
0,1,1.0,ambig,noflip,chosen,6,MANUAL,chosen_len_tokens,0.015227275464422598
0,1,1.0,ambig,noflip,chosen,7,MANUAL,chosen_len_tokens,-0.0019858369989193053
0,1,1.0,ambig,noflip,chosen,8,MANUAL,chosen_len_tokens,-0.05240746615369336
0,1,1.0,ambig,noflip,chosen,9,MANUAL,chosen_len_tokens,-0.051067956636563064
0,1,1.0,ambig,noflip,chosen,0,MANUAL,rejected_len_tokens,0.11593031885430077
0,1,1.0,ambig,noflip,chosen,1,MANUAL,rejected_len_tokens,0.10152650236032774
0,1,1.0,ambig,noflip,chosen,2,MANUAL,rejected_len_tokens,0.03733296211172117
0,1,1.0,ambig,noflip,chosen,3,MANUAL,rejected_len_tokens,-0.02757473676771802
0,1,1.0,ambig,noflip,chosen,4,MANUAL,rejected_len_tokens,-0.0444297371704273
0,1,1.0,ambig,noflip,chosen,5,MANUAL,rejected_len_tokens,-0.13345530999655505
0,1,1.0,ambig,noflip,chosen,6,MANUAL,rejected_len_tokens,0.04970028614435611
0,1,1.0,ambig,noflip,chosen,7,MANUAL,rejected_len_tokens,0.005441320249355445
0,1,1.0,ambig,noflip,chosen,8,MANUAL,rejected_len_tokens,-0.045831492160948985
0,1,1.0,ambig,noflip,chosen,9,MANUAL,rejected_len_tokens,-0.08091887584103905
0,1,1.0,ambig,noflip,chosen,0,MANUAL,delta_global_l2,0.16231908873657674
0,1,1.0,ambig,noflip,chosen,1,MANUAL,delta_global_l2,-0.07944825612490888
0,1,1.0,ambig,noflip,chosen,2,MANUAL,delta_global_l2,-0.21386086908863733
0,1,1.0,ambig,noflip,chosen,3,MANUAL,delta_global_l2,-0.3546246896129391
0,1,1.0,ambig,noflip,chosen,4,MANUAL,delta_global_l2,-0.04471991192380391
0,1,1.0,ambig,noflip,chosen,5,MANUAL,delta_global_l2,-0.04002178927453639
0,1,1.0,ambig,noflip,chosen,6,MANUAL,delta_global_l2,0.0781251409117832
0,1,1.0,ambig,noflip,chosen,7,MANUAL,delta_global_l2,0.14788613945735504
0,1,1.0,ambig,noflip,chosen,8,MANUAL,delta_global_l2,0.30396523326882113
0,1,1.0,ambig,noflip,chosen,9,MANUAL,delta_global_l2,-0.14817845074826966
0,1,1.0,ambig,noflip,chosen,0,MANUAL,delta_max_token_l2,-0.027951495725421823
0,1,1.0,ambig,noflip,chosen,1,MANUAL,delta_max_token_l2,-0.07643363965724097
0,1,1.0,ambig,noflip,chosen,2,MANUAL,delta_max_token_l2,-0.10262957900749321
0,1,1.0,ambig,noflip,chosen,3,MANUAL,delta_max_token_l2,0.028122035034348514
0,1,1.0,ambig,noflip,chosen,4,MANUAL,delta_max_token_l2,0.04082454569759896
0,1,1.0,ambig,noflip,chosen,5,MANUAL,delta_max_token_l2,0.017362849724102722
0,1,1.0,ambig,noflip,chosen,6,MANUAL,delta_max_token_l2,-0.037578709755907554
0,1,1.0,ambig,noflip,chosen,7,MANUAL,delta_max_token_l2,-0.16749783909026875
0,1,1.0,ambig,noflip,chosen,8,MANUAL,delta_max_token_l2,-0.006931115783701514
0,1,1.0,ambig,noflip,chosen,9,MANUAL,delta_max_token_l2,0.05821429753627492
0,1,1.0,ambig,noflip,chosen,0,MANUAL,delta_mean_token_l2,-0.025826666622171045
0,1,1.0,ambig,noflip,chosen,1,MANUAL,delta_mean_token_l2,-0.08735813239968084
0,1,1.0,ambig,noflip,chosen,2,MANUAL,delta_mean_token_l2,-0.19973368153389928
0,1,1.0,ambig,noflip,chosen,3,MANUAL,delta_mean_token_l2,-0.20250614057534766
0,1,1.0,ambig,noflip,chosen,4,MANUAL,delta_mean_token_l2,0.061060432288755115
0,1,1.0,ambig,noflip,chosen,5,MANUAL,delta_mean_token_l2,0.06911805183979543
0,1,1.0,ambig,noflip,chosen,6,MANUAL,delta_mean_token_l2,0.014095630736974708
0,1,1.0,ambig,noflip,chosen,7,MANUAL,delta_mean_token_l2,0.09131332577860451
0,1,1.0,ambig,noflip,chosen,8,MANUAL,delta_mean_token_l2,0.21594497658063946
0,1,1.0,ambig,noflip,chosen,9,MANUAL,delta_mean_token_l2,-0.0757233648984551
0,1,1.0,ambig,noflip,chosen,0,MANUAL,flipped,-0.08595917287573113
0,1,1.0,ambig,noflip,chosen,1,MANUAL,flipped,-0.16439563829394752
0,1,1.0,ambig,noflip,chosen,2,MANUAL,flipped,0.10342729997856778
0,1,1.0,ambig,noflip,chosen,3,MANUAL,flipped,-0.03230967439429547
0,1,1.0,ambig,noflip,chosen,4,MANUAL,flipped,-0.2702979242702096
0,1,1.0,ambig,noflip,chosen,5,MANUAL,flipped,-0.15429157961087403
0,1,1.0,ambig,noflip,chosen,6,MANUAL,flipped,0.18079976678013057
0,1,1.0,ambig,noflip,chosen,7,MANUAL,flipped,-0.11673997497639702
0,1,1.0,ambig,noflip,chosen,8,MANUAL,flipped,-0.13096632202613664
0,1,1.0,ambig,noflip,chosen,9,MANUAL,flipped,0.10538816599522866
0,1,1.0,ambig,noflip,rejected,0,MANUAL,reward_delta,-0.0018810811596744038
0,1,1.0,ambig,noflip,rejected,1,MANUAL,reward_delta,-0.057586258155784345
0,1,1.0,ambig,noflip,rejected,2,MANUAL,reward_delta,-0.44300920719680764
0,1,1.0,ambig,noflip,rejected,3,MANUAL,reward_delta,-0.00461584795173726
0,1,1.0,ambig,noflip,rejected,4,MANUAL,reward_delta,0.2774052950651897
0,1,1.0,ambig,noflip,rejected,5,MANUAL,reward_delta,-0.11467198246909613
0,1,1.0,ambig,noflip,rejected,6,MANUAL,reward_delta,-0.24309261761269294
0,1,1.0,ambig,noflip,rejected,7,MANUAL,reward_delta,-0.20095718662125103
0,1,1.0,ambig,noflip,rejected,8,MANUAL,reward_delta,0.059972183338826826
0,1,1.0,ambig,noflip,rejected,9,MANUAL,reward_delta,-0.19510587249687814
0,1,1.0,ambig,noflip,rejected,0,MANUAL,clean_margin,-0.07260064013456811
0,1,1.0,ambig,noflip,rejected,1,MANUAL,clean_margin,0.1516321975413941
0,1,1.0,ambig,noflip,rejected,2,MANUAL,clean_margin,0.356566616914097
0,1,1.0,ambig,noflip,rejected,3,MANUAL,clean_margin,-0.10591223247536609
0,1,1.0,ambig,noflip,rejected,4,MANUAL,clean_margin,-0.42064666472448586
0,1,1.0,ambig,noflip,rejected,5,MANUAL,clean_margin,-0.10536790801826038
0,1,1.0,ambig,noflip,rejected,6,MANUAL,clean_margin,0.03306664973745896
0,1,1.0,ambig,noflip,rejected,7,MANUAL,clean_margin,0.06339368013288717
0,1,1.0,ambig,noflip,rejected,8,MANUAL,clean_margin,0.04843127654873793
0,1,1.0,ambig,noflip,rejected,9,MANUAL,clean_margin,-0.062460455449424114
0,1,1.0,ambig,noflip,rejected,0,MANUAL,adv_margin,-0.19108894320049116
0,1,1.0,ambig,noflip,rejected,1,MANUAL,adv_margin,0.10789239009044115
0,1,1.0,ambig,noflip,rejected,2,MANUAL,adv_margin,0.4541938138470462
0,1,1.0,ambig,noflip,rejected,3,MANUAL,adv_margin,-0.12589556887289519
0,1,1.0,ambig,noflip,rejected,4,MANUAL,adv_margin,-0.413058667383636
0,1,1.0,ambig,noflip,rejected,5,MANUAL,adv_margin,-0.042686479910368585
0,1,1.0,ambig,noflip,rejected,6,MANUAL,adv_margin,0.17732839548557464
0,1,1.0,ambig,noflip,rejected,7,MANUAL,adv_margin,0.1985569277864001
0,1,1.0,ambig,noflip,rejected,8,MANUAL,adv_margin,-0.031639930964280305
0,1,1.0,ambig,noflip,rejected,9,MANUAL,adv_margin,0.07027591330550992
0,1,1.0,ambig,noflip,rejected,0,MANUAL,margin_delta,-0.18658926154442768
0,1,1.0,ambig,noflip,rejected,1,MANUAL,margin_delta,0.05255487902771296
0,1,1.0,ambig,noflip,rejected,2,MANUAL,margin_delta,0.35569307048666915
0,1,1.0,ambig,noflip,rejected,3,MANUAL,margin_delta,-0.09521537099585153
0,1,1.0,ambig,noflip,rejected,4,MANUAL,margin_delta,-0.2774901665210298
0,1,1.0,ambig,noflip,rejected,5,MANUAL,margin_delta,0.000860452719988204
0,1,1.0,ambig,noflip,rejected,6,MANUAL,margin_delta,0.18952329889783737
0,1,1.0,ambig,noflip,rejected,7,MANUAL,margin_delta,0.19962884203502398
0,1,1.0,ambig,noflip,rejected,8,MANUAL,margin_delta,-0.05974230208859198
0,1,1.0,ambig,noflip,rejected,9,MANUAL,margin_delta,0.11116785543779824
0,1,1.0,ambig,noflip,rejected,0,MANUAL,chosen_len_tokens,0.05546329412755182
0,1,1.0,ambig,noflip,rejected,1,MANUAL,chosen_len_tokens,0.2640419095558693
0,1,1.0,ambig,noflip,rejected,2,MANUAL,chosen_len_tokens,-0.14140729904039184
0,1,1.0,ambig,noflip,rejected,3,MANUAL,chosen_len_tokens,-0.11766988153004858
0,1,1.0,ambig,noflip,rejected,4,MANUAL,chosen_len_tokens,0.03668072476686895
0,1,1.0,ambig,noflip,rejected,5,MANUAL,chosen_len_tokens,0.038139288774015005
0,1,1.0,ambig,noflip,rejected,6,MANUAL,chosen_len_tokens,-0.057321686482565484
0,1,1.0,ambig,noflip,rejected,7,MANUAL,chosen_len_tokens,-0.23932198634549495
0,1,1.0,ambig,noflip,rejected,8,MANUAL,chosen_len_tokens,-0.1853613541924931
0,1,1.0,ambig,noflip,rejected,9,MANUAL,chosen_len_tokens,-0.11300573755270622
0,1,1.0,ambig,noflip,rejected,0,MANUAL,rejected_len_tokens,0.13491341310511812
0,1,1.0,ambig,noflip,rejected,1,MANUAL,rejected_len_tokens,0.35406745148183
0,1,1.0,ambig,noflip,rejected,2,MANUAL,rejected_len_tokens,-0.16515089852439527
0,1,1.0,ambig,noflip,rejected,3,MANUAL,rejected_len_tokens,-0.11504880861071501
0,1,1.0,ambig,noflip,rejected,4,MANUAL,rejected_len_tokens,0.037429330729189914
0,1,1.0,ambig,noflip,rejected,5,MANUAL,rejected_len_tokens,0.02465045975492853
0,1,1.0,ambig,noflip,rejected,6,MANUAL,rejected_len_tokens,-0.04970015966129553
0,1,1.0,ambig,noflip,rejected,7,MANUAL,rejected_len_tokens,-0.29044519541135144
0,1,1.0,ambig,noflip,rejected,8,MANUAL,rejected_len_tokens,-0.19161970367579534
0,1,1.0,ambig,noflip,rejected,9,MANUAL,rejected_len_tokens,-0.12461834834490293
0,1,1.0,ambig,noflip,rejected,0,MANUAL,delta_global_l2,0.16916955664251576
0,1,1.0,ambig,noflip,rejected,1,MANUAL,delta_global_l2,0.047081203612804046
0,1,1.0,ambig,noflip,rejected,2,MANUAL,delta_global_l2,-0.2028655123124561
0,1,1.0,ambig,noflip,rejected,3,MANUAL,delta_global_l2,0.0855402215458554
0,1,1.0,ambig,noflip,rejected,4,MANUAL,delta_global_l2,0.3247085473500534
0,1,1.0,ambig,noflip,rejected,5,MANUAL,delta_global_l2,-0.1636359751872397
0,1,1.0,ambig,noflip,rejected,6,MANUAL,delta_global_l2,-0.2528457530658076
0,1,1.0,ambig,noflip,rejected,7,MANUAL,delta_global_l2,-0.29163179051709087
0,1,1.0,ambig,noflip,rejected,8,MANUAL,delta_global_l2,0.2560873851864089
0,1,1.0,ambig,noflip,rejected,9,MANUAL,delta_global_l2,-0.15153464434332398
0,1,1.0,ambig,noflip,rejected,0,MANUAL,delta_max_token_l2,-0.019530118476645663
0,1,1.0,ambig,noflip,rejected,1,MANUAL,delta_max_token_l2,-0.02527983870142162
0,1,1.0,ambig,noflip,rejected,2,MANUAL,delta_max_token_l2,0.09178622374655351
0,1,1.0,ambig,noflip,rejected,3,MANUAL,delta_max_token_l2,-0.012763844962928577
0,1,1.0,ambig,noflip,rejected,4,MANUAL,delta_max_token_l2,0.008628204586106606
0,1,1.0,ambig,noflip,rejected,5,MANUAL,delta_max_token_l2,-0.02712896804090367
0,1,1.0,ambig,noflip,rejected,6,MANUAL,delta_max_token_l2,0.03805819821764556
0,1,1.0,ambig,noflip,rejected,7,MANUAL,delta_max_token_l2,0.055415556219403014
0,1,1.0,ambig,noflip,rejected,8,MANUAL,delta_max_token_l2,0.036852387032722964
0,1,1.0,ambig,noflip,rejected,9,MANUAL,delta_max_token_l2,0.1097752548341141
0,1,1.0,ambig,noflip,rejected,0,MANUAL,delta_mean_token_l2,-0.026608937300400516
0,1,1.0,ambig,noflip,rejected,1,MANUAL,delta_mean_token_l2,-0.23456733059442741
0,1,1.0,ambig,noflip,rejected,2,MANUAL,delta_mean_token_l2,-0.005705481298174923
0,1,1.0,ambig,noflip,rejected,3,MANUAL,delta_mean_token_l2,0.13271026063361394
0,1,1.0,ambig,noflip,rejected,4,MANUAL,delta_mean_token_l2,0.2169904443513631
0,1,1.0,ambig,noflip,rejected,5,MANUAL,delta_mean_token_l2,-0.16939478596694557
0,1,1.0,ambig,noflip,rejected,6,MANUAL,delta_mean_token_l2,-0.0926229843772386
0,1,1.0,ambig,noflip,rejected,7,MANUAL,delta_mean_token_l2,0.03682908199350903
0,1,1.0,ambig,noflip,rejected,8,MANUAL,delta_mean_token_l2,0.307004005267832
0,1,1.0,ambig,noflip,rejected,9,MANUAL,delta_mean_token_l2,0.004648589820212058
0,1,1.0,ambig,noflip,rejected,0,MANUAL,flipped,-0.07778971988725025
0,1,1.0,ambig,noflip,rejected,1,MANUAL,flipped,0.03709932260634855
0,1,1.0,ambig,noflip,rejected,2,MANUAL,flipped,0.22352353192469746
0,1,1.0,ambig,noflip,rejected,3,MANUAL,flipped,-0.13530755121093682
0,1,1.0,ambig,noflip,rejected,4,MANUAL,flipped,-0.3406553899611421
0,1,1.0,ambig,noflip,rejected,5,MANUAL,flipped,-0.15803165038206252
0,1,1.0,ambig,noflip,rejected,6,MANUAL,flipped,-0.020824129079178928
0,1,1.0,ambig,noflip,rejected,7,MANUAL,flipped,0.02958328553162104
0,1,1.0,ambig,noflip,rejected,8,MANUAL,flipped,0.022970371022220222
0,1,1.0,ambig,noflip,rejected,9,MANUAL,flipped,-0.11548514936017426
0,1,1.0,disambig,flip,chosen,0,MANUAL,reward_delta,0.27724348348222483
0,1,1.0,disambig,flip,chosen,1,MANUAL,reward_delta,-0.16757147987077345
0,1,1.0,disambig,flip,chosen,2,MANUAL,reward_delta,-0.12056355487793619
0,1,1.0,disambig,flip,chosen,3,MANUAL,reward_delta,-0.06884599675640118
0,1,1.0,disambig,flip,chosen,4,MANUAL,reward_delta,0.01741993734675399
0,1,1.0,disambig,flip,chosen,5,MANUAL,reward_delta,0.054569768971372556
0,1,1.0,disambig,flip,chosen,6,MANUAL,reward_delta,0.017133904384868923
0,1,1.0,disambig,flip,chosen,7,MANUAL,reward_delta,0.15697047668776487
0,1,1.0,disambig,flip,chosen,8,MANUAL,reward_delta,0.0813297481673022
0,1,1.0,disambig,flip,chosen,9,MANUAL,reward_delta,-0.09665377764964206
0,1,1.0,disambig,flip,chosen,0,MANUAL,clean_margin,0.11773623946950501
0,1,1.0,disambig,flip,chosen,1,MANUAL,clean_margin,0.1257069249067149
0,1,1.0,disambig,flip,chosen,2,MANUAL,clean_margin,0.00813596007711525
0,1,1.0,disambig,flip,chosen,3,MANUAL,clean_margin,0.049903551181247126
0,1,1.0,disambig,flip,chosen,4,MANUAL,clean_margin,-0.057296608276378815
0,1,1.0,disambig,flip,chosen,5,MANUAL,clean_margin,-0.06613453139181191
0,1,1.0,disambig,flip,chosen,6,MANUAL,clean_margin,-0.0005910690473066177
0,1,1.0,disambig,flip,chosen,7,MANUAL,clean_margin,-0.0781410202964566
0,1,1.0,disambig,flip,chosen,8,MANUAL,clean_margin,0.2474352456761301
0,1,1.0,disambig,flip,chosen,9,MANUAL,clean_margin,0.02874640510914442
0,1,1.0,disambig,flip,chosen,0,MANUAL,adv_margin,0.24483978079328678
0,1,1.0,disambig,flip,chosen,1,MANUAL,adv_margin,0.013412884720431898
0,1,1.0,disambig,flip,chosen,2,MANUAL,adv_margin,-0.016979438468840605
0,1,1.0,disambig,flip,chosen,3,MANUAL,adv_margin,-0.046818842136573176
0,1,1.0,disambig,flip,chosen,4,MANUAL,adv_margin,-0.11538715025931051
0,1,1.0,disambig,flip,chosen,5,MANUAL,adv_margin,-0.029258408193080652
0,1,1.0,disambig,flip,chosen,6,MANUAL,adv_margin,-0.08801371752102824
0,1,1.0,disambig,flip,chosen,7,MANUAL,adv_margin,0.04713031349676473
0,1,1.0,disambig,flip,chosen,8,MANUAL,adv_margin,0.05637688719680052
0,1,1.0,disambig,flip,chosen,9,MANUAL,adv_margin,-0.017905283138924425
0,1,1.0,disambig,flip,chosen,0,MANUAL,margin_delta,0.1816155515127764
0,1,1.0,disambig,flip,chosen,1,MANUAL,margin_delta,-0.05091260760324648
0,1,1.0,disambig,flip,chosen,2,MANUAL,margin_delta,-0.020913914364688847
0,1,1.0,disambig,flip,chosen,3,MANUAL,margin_delta,-0.07168659406895724
0,1,1.0,disambig,flip,chosen,4,MANUAL,margin_delta,-0.08466719263354354
0,1,1.0,disambig,flip,chosen,5,MANUAL,margin_delta,0.004867885608201474
0,1,1.0,disambig,flip,chosen,6,MANUAL,margin_delta,-0.08658387785271876
0,1,1.0,disambig,flip,chosen,7,MANUAL,margin_delta,0.08640484777838826
0,1,1.0,disambig,flip,chosen,8,MANUAL,margin_delta,-0.07062244454125154
0,1,1.0,disambig,flip,chosen,9,MANUAL,margin_delta,-0.03234627311705857
0,1,1.0,disambig,flip,chosen,0,MANUAL,chosen_len_tokens,0.0153740262807815
0,1,1.0,disambig,flip,chosen,1,MANUAL,chosen_len_tokens,0.07337001885041962
0,1,1.0,disambig,flip,chosen,2,MANUAL,chosen_len_tokens,0.1992829055781708
0,1,1.0,disambig,flip,chosen,3,MANUAL,chosen_len_tokens,-0.0009788682549847429
0,1,1.0,disambig,flip,chosen,4,MANUAL,chosen_len_tokens,0.2084822996086687
0,1,1.0,disambig,flip,chosen,5,MANUAL,chosen_len_tokens,0.19974320985085048
0,1,1.0,disambig,flip,chosen,6,MANUAL,chosen_len_tokens,0.11314131748636498
0,1,1.0,disambig,flip,chosen,7,MANUAL,chosen_len_tokens,-0.2016437005775235
0,1,1.0,disambig,flip,chosen,8,MANUAL,chosen_len_tokens,-0.14611580498050497
0,1,1.0,disambig,flip,chosen,9,MANUAL,chosen_len_tokens,-0.0256489988143597
0,1,1.0,disambig,flip,chosen,0,MANUAL,rejected_len_tokens,0.011871268486701246
0,1,1.0,disambig,flip,chosen,1,MANUAL,rejected_len_tokens,0.05358406899636467
0,1,1.0,disambig,flip,chosen,2,MANUAL,rejected_len_tokens,0.19624366325033823
0,1,1.0,disambig,flip,chosen,3,MANUAL,rejected_len_tokens,0.027900289143772777
0,1,1.0,disambig,flip,chosen,4,MANUAL,rejected_len_tokens,0.2149803321404326
0,1,1.0,disambig,flip,chosen,5,MANUAL,rejected_len_tokens,0.1891986520436691
0,1,1.0,disambig,flip,chosen,6,MANUAL,rejected_len_tokens,0.10682377683411998
0,1,1.0,disambig,flip,chosen,7,MANUAL,rejected_len_tokens,-0.19608528117619875
0,1,1.0,disambig,flip,chosen,8,MANUAL,rejected_len_tokens,-0.14517339591391235
0,1,1.0,disambig,flip,chosen,9,MANUAL,rejected_len_tokens,-0.01343122709133407
0,1,1.0,disambig,flip,chosen,0,MANUAL,delta_global_l2,-0.08533078201969872
0,1,1.0,disambig,flip,chosen,1,MANUAL,delta_global_l2,0.020460235660060916
0,1,1.0,disambig,flip,chosen,2,MANUAL,delta_global_l2,0.1296776335102813
0,1,1.0,disambig,flip,chosen,3,MANUAL,delta_global_l2,0.10567772735500582
0,1,1.0,disambig,flip,chosen,4,MANUAL,delta_global_l2,0.09277086190884183
0,1,1.0,disambig,flip,chosen,5,MANUAL,delta_global_l2,0.3227740568250594
0,1,1.0,disambig,flip,chosen,6,MANUAL,delta_global_l2,-0.00865002517058915
0,1,1.0,disambig,flip,chosen,7,MANUAL,delta_global_l2,-0.07345984308480583
0,1,1.0,disambig,flip,chosen,8,MANUAL,delta_global_l2,0.15573856458030103
0,1,1.0,disambig,flip,chosen,9,MANUAL,delta_global_l2,-0.12093872187565458
0,1,1.0,disambig,flip,chosen,0,MANUAL,delta_max_token_l2,-0.05150059761432758
0,1,1.0,disambig,flip,chosen,1,MANUAL,delta_max_token_l2,-0.07084646047627959
0,1,1.0,disambig,flip,chosen,2,MANUAL,delta_max_token_l2,-0.06752723463707941
0,1,1.0,disambig,flip,chosen,3,MANUAL,delta_max_token_l2,0.04031664488350332
0,1,1.0,disambig,flip,chosen,4,MANUAL,delta_max_token_l2,-0.07939714287052245
0,1,1.0,disambig,flip,chosen,5,MANUAL,delta_max_token_l2,0.09683858530878618
0,1,1.0,disambig,flip,chosen,6,MANUAL,delta_max_token_l2,-0.017248358505900216
0,1,1.0,disambig,flip,chosen,7,MANUAL,delta_max_token_l2,0.025731093182165963
0,1,1.0,disambig,flip,chosen,8,MANUAL,delta_max_token_l2,0.10764204749071954
0,1,1.0,disambig,flip,chosen,9,MANUAL,delta_max_token_l2,0.0031307974171467376
0,1,1.0,disambig,flip,chosen,0,MANUAL,delta_mean_token_l2,-0.021117804293069278
0,1,1.0,disambig,flip,chosen,1,MANUAL,delta_mean_token_l2,-0.060245564045158115
0,1,1.0,disambig,flip,chosen,2,MANUAL,delta_mean_token_l2,-0.0590638511852496
0,1,1.0,disambig,flip,chosen,3,MANUAL,delta_mean_token_l2,0.017065697834280733
0,1,1.0,disambig,flip,chosen,4,MANUAL,delta_mean_token_l2,-0.1684452401314411
0,1,1.0,disambig,flip,chosen,5,MANUAL,delta_mean_token_l2,-0.06239259384052997
0,1,1.0,disambig,flip,chosen,6,MANUAL,delta_mean_token_l2,-0.0735986079720315
0,1,1.0,disambig,flip,chosen,7,MANUAL,delta_mean_token_l2,0.1256304428303632
0,1,1.0,disambig,flip,chosen,8,MANUAL,delta_mean_token_l2,0.24117693555978484
0,1,1.0,disambig,flip,chosen,9,MANUAL,delta_mean_token_l2,-0.06956342728212926
0,1,1.0,disambig,flip,chosen,0,MANUAL,flipped,0.13012107294964204
0,1,1.0,disambig,flip,chosen,1,MANUAL,flipped,0.18005475484687405
0,1,1.0,disambig,flip,chosen,2,MANUAL,flipped,0.0033890548910897123
0,1,1.0,disambig,flip,chosen,3,MANUAL,flipped,0.08479856469373506
0,1,1.0,disambig,flip,chosen,4,MANUAL,flipped,-0.16017166455805
0,1,1.0,disambig,flip,chosen,5,MANUAL,flipped,-0.06109307999895185
0,1,1.0,disambig,flip,chosen,6,MANUAL,flipped,-0.01692304257953856
0,1,1.0,disambig,flip,chosen,7,MANUAL,flipped,-0.07538947452154247
0,1,1.0,disambig,flip,chosen,8,MANUAL,flipped,0.15853117898995647
0,1,1.0,disambig,flip,chosen,9,MANUAL,flipped,0.031683349449637535
0,1,1.0,disambig,flip,rejected,0,MANUAL,reward_delta,-0.15115679476969696
0,1,1.0,disambig,flip,rejected,1,MANUAL,reward_delta,0.22912359796833429
0,1,1.0,disambig,flip,rejected,2,MANUAL,reward_delta,0.4040901630622325
0,1,1.0,disambig,flip,rejected,3,MANUAL,reward_delta,0.20578222377314168
0,1,1.0,disambig,flip,rejected,4,MANUAL,reward_delta,0.06937092688435798
0,1,1.0,disambig,flip,rejected,5,MANUAL,reward_delta,-0.04370361825686664
0,1,1.0,disambig,flip,rejected,6,MANUAL,reward_delta,0.08049191476294358
0,1,1.0,disambig,flip,rejected,7,MANUAL,reward_delta,0.18118455374923362
0,1,1.0,disambig,flip,rejected,8,MANUAL,reward_delta,-0.014353308559699546
0,1,1.0,disambig,flip,rejected,9,MANUAL,reward_delta,0.03812331470346746
